country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value,composite_key
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2026-07-03 14:00:00,19.036814,72.860041,NH3,34.0,71.0,52.0,"Sion, Mumbai - MPCB|NH3|2026-07-03 14:00:00"
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",2026-07-03 14:00:00,12.977872,77.570688,PM2.5,47.0,142.0,94.0,"City Railway Station, Bengaluru - KSPCB|PM2.5|2026-07-03 14:00:00"
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",2026-07-03 14:00:00,12.977872,77.570688,PM10,133.0,155.0,144.0,"City Railway Station, Bengaluru - KSPCB|PM10|2026-07-03 14:00:00"
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",2026-07-03 14:00:00,12.977872,77.570688,NO2,27.0,37.0,32.0,"City Railway Station, Bengaluru - KSPCB|NO2|2026-07-03 14:00:00"
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",2026-07-03 14:00:00,12.977872,77.570688,CO,1.0,2.0,1.0,"City Railway Station, Bengaluru - KSPCB|CO|2026-07-03 14:00:00"
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",2026-07-03 14:00:00,12.977872,77.570688,O3,,50.0,44.0,"City Railway Station, Bengaluru - KSPCB|O3|2026-07-03 14:00:00"
India,Tamil Nadu,Chennai,"Alandur, Chennai - TNPCB",2026-07-03 14:00:00,12.999674,80.201193,PM2.5,114.0,188.0,151.0,"Alandur, Chennai - TNPCB|PM2.5|2026-07-03 14:00:00"
India,Tamil Nadu,Chennai,"Alandur, Chennai - TNPCB",2026-07-03 14:00:00,12.999674,80.201193,PM10,60.0,108.0,84.0,"Alandur, Chennai - TNPCB|PM10|2026-07-03 14:00:00"
India,Tamil Nadu,Chennai,"Alandur, Chennai - TNPCB",2026-07-03 14:00:00,12.999674,80.201193,NO2,44.0,54.0,49.0,"Alandur, Chennai - TNPCB|NO2|2026-07-03 14:00:00"
India,Tamil Nadu,Chennai,"Alandur, Chennai - TNPCB",2026-07-03 14:00:00,12.999674,80.201193,CO,1.0,3.0,2.0,"Alandur, Chennai - TNPCB|CO|2026-07-03 14:00:00"
India,Tamil Nadu,Chennai,"Alandur, Chennai - TNPCB",2026-07-03 14:00:00,12.999674,80.201193,SO2,43.0,53.0,48.0,"Alandur, Chennai - TNPCB|SO2|2026-07-03 14:00:00"
India,Tamil Nadu,Chennai,"Alandur, Chennai - TNPCB",2026-07-03 14:00:00,12.999674,80.201193,O3,32.0,48.0,40.0,"Alandur, Chennai - TNPCB|O3|2026-07-03 14:00:00"
India,Tamil Nadu,Chennai,"Alandur, Chennai - TNPCB",2026-07-03 14:00:00,12.999674,80.201193,NH3,8.0,35.0,21.0,"Alandur, Chennai - TNPCB|NH3|2026-07-03 14:00:00"
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-07-03 14:00:00,22.544808,88.342558,PM2.5,129.0,184.0,156.0,"Victoria, Kolkata - WBPCB|PM2.5|2026-07-03 14:00:00"
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-07-03 14:00:00,22.544808,88.342558,PM10,168.0,258.0,213.0,"Victoria, Kolkata - WBPCB|PM10|2026-07-03 14:00:00"
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-07-03 14:00:00,22.544808,88.342558,NO2,9.0,19.0,14.0,"Victoria, Kolkata - WBPCB|NO2|2026-07-03 14:00:00"
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-07-03 14:00:00,22.544808,88.342558,CO,4.0,5.0,4.0,"Victoria, Kolkata - WBPCB|CO|2026-07-03 14:00:00"
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-07-03 14:00:00,22.544808,88.342558,SO2,22.0,59.0,40.0,"Victoria, Kolkata - WBPCB|SO2|2026-07-03 14:00:00"
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-07-03 14:00:00,22.544808,88.342558,O3,32.0,60.0,46.0,"Victoria, Kolkata - WBPCB|O3|2026-07-03 14:00:00"
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-07-03 14:00:00,22.544808,88.342558,NH3,37.0,68.0,52.0,"Victoria, Kolkata - WBPCB|NH3|2026-07-03 14:00:00"
